ID,Is_Lead
D9SXKWCQ,0.123308934
C2YNZOWW,0.051943265
P6WCEQR2,0.057524063
OMAFREUH,0.20599149
FGQR5CGI,0.787332
NZYTXD3P,0.025024252
C3NDVHZS,0.52038383
JQSWXC7R,0.02156772
MN4TWBYT,0.13582253
KCM5YDHF,0.031217728
2YQ7ZZBM,0.46861878
YTGHSCY8,0.023482855
5MUM9HCR,0.025397124
M2PFRBIX,0.051208902
HRVAPUSV,0.05283064
LWGMKRUG,0.8366239
5ZDW4BVU,0.05900755
MRPNJVTB,0.7956989
S5HEXSFQ,0.024785912
FWBRPKYA,0.94867605
VXKHWDEV,0.021818642
JQ7ODY9V,0.052474614
AF2XAZ8Q,0.05095606
9ZQJFRKA,0.046726506
YJFPHQ2J,0.024053587
C7JZQVQ9,0.83826613
CESA7ZHM,0.061755557
6QQNVHPK,0.9953436
DFEQMX5V,0.05934528
GJICQHGH,0.02128073
XABGBNKE,0.069916956
8H7SZUMX,0.19823623
XEFTCSE7,0.056343835
LW6L3H37,0.02566685
3JM3OVMX,0.87786245
HQREDFAL,0.84844065
JGHDH6B4,0.982502
VWJCKSHZ,0.02239561
JVTBWK7F,0.09079489
NS8ESVHY,0.10276212
ANX94EUW,0.05896425
JTL4OMPR,0.10775843
RMGY9M5E,0.08927924
M32Z87NL,0.049794946
3B92NDYX,0.84016126
FIRW3CYK,0.30862418
34AFGYCG,0.03489846
JEQDVUWY,0.9923636
MGHQMBQ4,0.2513952
YRC9QXY5,0.055794585
NWBYZEVX,0.219701
5GIUWTDY,0.024578761
KHNYF6NZ,0.82209164
3EWCL3VS,0.8300831
KMFXKWYB,0.99471813
5DPGJD7A,0.04983624
E3DR3VYQ,0.055110127
9ALTRUXR,0.50325525
BWGSWUJW,0.17594698
FTVWQYMG,0.996494
I6LALW7R,0.08818092
J32WARFX,0.07535597
EJRAKT6A,0.8422739
C9AWDWJ5,0.04265161
PCFQKCGF,0.105350874
VUMSPOPR,0.07497439
MWTG5SYW,0.14235212
U6KPZWCE,0.19709004
LC9TG4RE,0.09886119
DJRWDPFO,0.038091432
Z6XJBHBB,0.05556096
CECLM9EH,0.053004052
SH8GXPLV,0.07648452
VO8YFXRC,0.051000353
8VBKGYIQ,0.070056975
AZ4XDN3Z,0.05188277
X8EGKWFV,0.05153499
T3WZ9HD4,0.8020082
BWEMGQM2,0.04410219
4KNHW86R,0.28538737
GLE65LVW,0.05355392
3FDDU226,0.19634095
DX3YEIBR,0.83629745
ETDFL94Q,0.07648452
NNIAZU3S,0.31683978
6GJGPE89,0.8751199
CZHW4H6W,0.26899174
7RY5C6AA,0.050799
PEZ3VFXH,0.77136886
92XFUEA7,0.049012892
4WNA3NDE,0.08355747
JZPRJEAN,0.9943059
QXQNRCGV,0.25768772
CEPLZS39,0.8593999
D63MN3IF,0.076218195
J9WTDBUF,0.03787781
QCSRKDMG,0.83157736
FZBSEPYQ,0.055079658
2SPV7EEG,0.062524535
SQXZZ2NN,0.114620164
CQLQ25UD,0.07746692
9WSJ5XUS,0.9919704
CIEX7W4A,0.049272716
SAIRLRH4,0.051542558
FRQ6X2SL,0.025620293
B4HF8KVZ,0.8912821
U2WF4ANP,0.82277
9P5JVKZR,0.053742833
M4OFAZGR,0.30671296
TKNC6AIG,0.19993685
J49CNLAX,0.04902894
SQKX66BX,0.20076913
6GEVCWEU,0.48912948
6C6K8QYX,0.9924515
XH2Z9OYK,0.3282057
4MXOTZ9K,0.051675893
DETKK8TY,0.022973517
E5DYHXIH,0.040563855
A9AQBTUB,0.050016586
922RYDYO,0.021715114
OYDEYWFH,0.42428952
48XIQTR7,0.102262914
HQ3ZCTV4,0.053648546
UEWNTBHG,0.5082294
NJJZUEVQ,0.18635331
DCCO5CHV,0.098085634
CN2CD4QB,0.13572831
XHKZKXUY,0.054026578
RRIHJRMJ,0.28701153
9JPVPH4V,0.09080129
8JRBRTR3,0.033880815
CRHREZ3P,0.8575797
NKSFRM8R,0.83176905
MEMRGDUE,0.20406795
DKAT4EWN,0.18006411
SUD8GETU,0.86655146
JORBHKP7,0.022877477
JMJYQEMV,0.8087917
OB4XGXNC,0.82166296
2SQUWBDG,0.049274202
DHVJZUCP,0.122682884
XHZK66RB,0.05839353
NKIPQQGR,0.35355458
35WJNXML,0.13542594
NR2STHQO,0.08843712
TPU9FTAA,0.06289841
FDGMIIT6,0.03088584
CHJ7W2A7,0.23511395
JQQ98EPZ,0.021923736
DVSLKXHG,0.80722016
KJVT793N,0.86476856
FROGWNDM,0.36554027
YKLMFUEE,0.053280633
R5YRBTRV,0.040139362
8CR6ZSET,0.13492638
GRBE5G4U,0.06107969
RS4V48IN,0.18006968
JBVGMVYK,0.17809184
INFB4AYV,0.86026144
YOAER4PK,0.051418755
CFCIMRME,0.26753455
KAJNF7SK,0.074701376
J3KMKA82,0.43219498
CO7JDA4H,0.99445444
8T62A7EX,0.31254774
27F8M9AR,0.09396888
CAHEKTLD,0.86755216
6QJRDCIR,0.056732725
UY4QTJKG,0.39749578
JB9GDO4G,0.5603639
2WYP24EO,0.051346704
NKU9VRVE,0.47072038
WDC9FNKU,0.0980405
LHGPFV3Z,0.79442775
DGUFNJRM,0.16822185
KD9PIEXQ,0.0627359
JMNRMUSY,0.8522475
EFBPDTEI,0.060371768
4QW9G56G,0.050420757
DS4Y7FRC,0.2017085
FPLRX3DZ,0.092691265
JSBIH49M,0.30258113
JQY9G3SQ,0.051476847
N24JBJZ8,0.101790056
ZG9UTHND,0.61358666
YYR8ZZBH,0.2751016
3KJGVDZB,0.44496092
MKPULKFF,0.10297639
DAGXSHBH,0.07549222
BSNUQJSN,0.20786406
TN8JY4B6,0.48658004
FHJYANJQ,0.027720783
ECKVF4FJ,0.07496207
YMSRZT5S,0.058248784
MNBTHDTI,0.05535544
3JSTEGHE,0.8355357
8GPPMOPP,0.8342768
MAPOCJFV,0.050615765
SPT9NNZK,0.067639
XYDXNDZO,0.2158452
2GXFWSJ4,0.045129295
JUJJYW2A,0.19502814
R33R8HC9,0.042029843
JNF66AJ5,0.053286206
6V6BDGJK,0.11860142
HW3CTWDH,0.6032746
VXWAMTWB,0.084987365
LK7BJ4TA,0.06512748
V3BOMCRS,0.058802873
DTRPKXA5,0.06881643
RUKNHDJP,0.83978945
P8SWQIXP,0.060682192
WTCUFYIM,0.061997164
TYUXAFOE,0.13567233
ZO2HT2YS,0.0970206
6KDHDJET,0.15816635
EBHJVVS5,0.048530616
RMXXRY3H,0.85186946
RDMCFIRS,0.022373598
NRKGZ8AA,0.085163794
IEEBOPFM,0.052959647
XQ6R8RRN,0.02151301
NUDCGFFX,0.091026194
BW2MHLO8,0.021733202
7ZEXPZJN,0.104541786
FR2NZGJS,0.13335378
L26RS23N,0.05469947
KZPG7ADB,0.18075128
LYFKNFUZ,0.051973376
3RNIYXX3,0.14120221
E7GZD88E,0.091918305
UYXQT8SL,0.05034156
APEPVH4Z,0.08115318
CRCDCPZG,0.057279322
TMRRONKU,0.31876826
CQHTWJ8W,0.35784662
LXZNRH8E,0.18316482
AD3YZUEK,0.05094428
DZQOHIPV,0.053269282
5OM3EEFY,0.4710126
E3Y6UWDK,0.08019628
SJCX6EJH,0.05398867
SVSMCBXE,0.06720259
AX73V3AH,0.44815126
BA6UMNXA,0.080508016
MQKV5RAH,0.0777897
MTD4DSSR,0.062489808
AZAB2ZRE,0.054363027
QBU6UJZC,0.13344082
4K6FQ2AZ,0.035215877
ZBSMTA3J,0.108915895
LHAZPDNE,0.0631649
CWNFYNPQ,0.106859155
KVDFQLYA,0.0730653
DX9UWKEV,0.20607615
E388LXHN,0.90465176
NWCQ7KT2,0.09491129
DTWVNOTQ,0.18554811
TZORYDIK,0.32393512
UJJSBWDQ,0.1951082
GDI5EJXM,0.054895513
FNXXGT4Z,0.056522444
M3VHP3J9,0.07788252
A3ZEUF8M,0.09883846
RZJEWCFU,0.057976253
KBMND69V,0.058588162
5WBZOUYA,0.24078308
MZNEBIDM,0.05059043
EKCRUQCJ,0.05564186
DHUQ2RGC,0.78249764
TQCZW2IM,0.058065645
KEDVXRZD,0.04860907
K45UGVCS,0.9911226
AFQXKVZM,0.05359206
FWWBFYEU,0.021439461
NE5KBNRK,0.055919945
N2YYRQ2Y,0.80893886
MOBKVUF2,0.045966793
325YHHXE,0.7390996
CCYSG6YR,0.111161254
OFG2SC5S,0.09147761
8FNAWFGF,0.051917218
ZUN9SYWD,0.1337824
346DCAYD,0.02689766
XNE3WMZV,0.051556382
CFMGLTLT,0.05161851
JY4TIDZQ,0.03433443
E5WMHNMC,0.022045214
AU6XAROP,0.3189637
MXKKCYHQ,0.02394221
JGGLW2TS,0.037488475
EFZP9QFX,0.1049871
E92EOOYW,0.19616935
PAKLA43Z,0.05094249
J364QN2J,0.06723271
7S92SGRC,0.05021767
JYPHFRLJ,0.059377726
H9KTCKCI,0.05519093
T6JJQGJZ,0.64823776
YQXSRRPF,0.15009013
CDFMYD87,0.050796688
DSFIGHRC,0.32513726
F4CDNYR2,0.050083756
SYFBUXB7,0.06187041
68BHKNR5,0.7419281
5NHKCNID,0.8439036
VQCIO8K3,0.07852259
8JXHQ2H5,0.12053409
XHF28JFR,0.9284548
YAEFMVCU,0.32193244
KS8F7GP6,0.11450763
FBYPOTAU,0.81308174
EDJGA5ZP,0.0519582
9BULPX7A,0.049062446
KAQYQQN3,0.22618917
5AN88CHZ,0.07675904
ZWUZYZ4S,0.0580376
INOO5LFC,0.05020017
YF6RGCPB,0.08017435
DOBPRZBF,0.05187853
7Q4MMQJY,0.18969992
2JTXV7TR,0.054396264
KSZEC5CH,0.022436257
JQX6QQF4,0.14197639
GKBTEO9Q,0.0527471
IJJMNMWI,0.11949866
M37Z66ET,0.07591138
FQK78UKY,0.79474866
2BVA8SFX,0.5398227
JJP4FPFB,0.8477615
BNVKHZVJ,0.025032483
X9CHAMB9,0.062770806
HDJUHOU2,0.050393004
AFGFEZFE,0.052901022
EFVZQUEY,0.19785136
83QTGTRY,0.06172289
CEPPV5PP,0.053203862
LJHEGSQN,0.26453075
T4AN5YKQ,0.28217095
RSZIU7FO,0.84474224
I3PDDNV2,0.033348177
YDSD7XWJ,0.0435529
TPSZEHJE,0.14538206
Z9AHDDRE,0.05349582
FRZYWL4A,0.10662237
6EFDRBKD,0.041981988
AGNQTZBR,0.05787746
4CUUHPEE,0.050615765
DNGCPKCQ,0.47015083
KMJG4BYJ,0.057164926
BCQXVPAK,0.29444036
ORFFYB7W,0.22976919
EM2GKUPM,0.049077023
9UNKQKMB,0.07000195
A4HWJYHC,0.7840241
B7DPB33Y,0.05665636
EWVJA8N7,0.11369364
AWAEXYUL,0.050522484
HY7WNBDQ,0.05177155
T5CWXROH,0.05168075
6XZTF8YM,0.0653143
2H6AJZVF,0.8200504
MKUXVL3Q,0.06928054
7NL3Y3BU,0.2000599
YEW4AIMH,0.49637574
4M3SYLA8,0.89013547
ANSUCFHQ,0.044665508
J28KKRM6,0.14608993
XTEQDGCG,0.10399126
5KKK5VG3,0.095282674
UCHWSRL9,0.18986435
XUF8IMDW,0.32764167
F5QLPHVM,0.16756842
3R26BQLQ,0.23783743
C4V3CG23,0.06533972
XIS69FXK,0.036246374
D23YN4GT,0.08610167
2JSCTMNN,0.2630955
FWDVQRLP,0.3451753
PNTZCBTX,0.050353907
VJPEXAUY,0.0591109
7C8TEOF7,0.4910857
8VCGHXYH,0.10745504
2FVIZYDH,0.088738345
GVBHJ4AQ,0.10600297
LNJDBRPR,0.7951153
KOBDRQRR,0.28941667
WGEVZS3O,0.2244801
B4XEOYHN,0.1982386
FNLZUHGR,0.062365137
RMGTYJZX,0.062405255
S8ADUT7P,0.050941028
AJGK4BFX,0.05187184
2YQA8QYB,0.8196873
ICHTC4HB,0.082317054
2AYUVNKZ,0.052320287
H9WFTE4W,0.81984586
HUXAR6VP,0.9936401
CORMGMTW,0.025799122
N6EZOX5O,0.89389515
DTOPJQFV,0.58279103
MPROWU8S,0.20775895
ARNNZUEM,0.052916773
CGHIMJHY,0.060576007
JNEA4PFE,0.0637582
3BXRK9H7,0.025455156
6KBAJZLM,0.051630963
V63VUQSP,0.14071968
SZFM6MT4,0.05132856
WBVDKM2C,0.046291888
ECSTYWDQ,0.10138399
6HFAWUTI,0.9931043
BMO6NBFF,0.055503875
BU2YU9KO,0.19129899
JG5EFDYL,0.06692826
UFDUXK8C,0.08095663
W7BO3D9C,0.45074424
6ZVHAST3,0.10924453
UPYTKBAF,0.050898395
GYOGUZUS,0.032471877
GAZQORXM,0.056503657
VMQMZQ6E,0.9115419
O2KT6J8K,0.2318737
FZP5S5U9,0.05308302
3SNWIGDL,0.604565
DH7GJZAV,0.14515221
TBE3VXEG,0.053543855
BRFKRNCU,0.049295027
PIDNITQD,0.05262851
6FEHP42W,0.8782848
ONYFRU2T,0.290509
BWEEHCBK,0.049585596
CJTRJMPF,0.2013639
LC2IH2S6,0.25653702
HKY8PN7Z,0.059129395
B2PPPCK7,0.3594583
VCAYYKDP,0.3088207
B5ZNYPTF,0.050692867
NKFHAM7U,0.12598735
FCPDB5HU,0.72347355
RQUCXLJ9,0.42106104
BTEU43VA,0.36294457
IJZPLZJX,0.05345461
LVFCRGH9,0.053507306
DSYS4JYX,0.80603
GVVPAUTR,0.040328253
HGOHEF5W,0.27727193
TTBK9GZZ,0.06037594
GWMP6BVW,0.27596807
9YKM8ONJ,0.15850541
QK6TTY5U,0.056137275
RSBDZB6P,0.093800746
4U6TTZGD,0.084239036
EPU2JZKN,0.2923865
9CIF99MT,0.4896196
BAEWXAPG,0.5093065
TJFYGAX4,0.35056254
J7ZMP6ZQ,0.022400163
3VJJDW4Q,0.09406711
MXUXCGKX,0.17176074
CKP2WVGD,0.06680942
JFWPPWVN,0.050255664
DVBBTKT2,0.04799913
2WYANBZG,0.039329313
SPQQ9DQH,0.03695236
M3PYF8CB,0.28716168
VCCHNLPK,0.05267546
6TSCEFAV,0.05412684
BE2ADXTZ,0.8599116
RTSHQMB9,0.8220487
FVSGHDAX,0.122616634
8XSQFLAF,0.18026386
94DDKXVU,0.78536373
FABFTDMH,0.051008105
JEYKQ57M,0.04643871
V49JWASG,0.1516514
8YTGSKQJ,0.07283564
4PH3IXGZ,0.03640613
YJEMAJHR,0.042785086
KGWVGRY2,0.42205957
8DTZQEY5,0.04980728
NQI892CK,0.047760256
9CSGB5RQ,0.0535905
WKM9CUSJ,0.034637593
UQYBHDVC,0.056051847
BSUMVM3H,0.105667874
3HOCC8DU,0.09817492
FXAL7LUZ,0.121739894
JQ6ZRWT7,0.05911964
EWWC7DOU,0.07090175
8WDPJDVL,0.47385016
9AAOXRJG,0.20223962
WPQPP4KS,0.84549654
7EN5H2DZ,0.05930592
MTN6KMSA,0.85239834
KMTHN3DE,0.060268454
MVMWXSQF,0.050046124
EW9HP8FD,0.27001828
AS6EJ7AI,0.090556726
KMTELGT5,0.24824303
KHTK7JKR,0.055764105
TU7G24QS,0.9853173
JBT4ZC98,0.069759615
MACAYCV9,0.07643587
AMU8LRHS,0.19751148
UDBQE4LL,0.8230605
WCVLRG76,0.09378564
WLHMR7EY,0.053232733
JJVKPCOQ,0.33938402
ALMPOMYR,0.051611703
7FHPEZS8,0.8492177
JSRGYE4T,0.34580368
LFDMTNHQ,0.09599464
CR8FVSZ4,0.11262895
IXU5EWUP,0.10550864
GJYLFRCA,0.19040383
RVNF78VI,0.05530349
QAAXMPFV,0.8012161
KPL2Q5EV,0.14935233
H8PKPFVY,0.3914684
BRBB8EMJ,0.10047984
SDFEMJ8V,0.051704116
BJFFV6H2,0.82221955
UD4XACKZ,0.105251685
ZPPEBKRM,0.31770992
FOPC5KRD,0.37359068
BJFCZWAA,0.28218237
DAQKBJDY,0.0591208
FTRREWPE,0.05562221
BN3K4FSD,0.055809367
R4A2PXNV,0.069686696
DPEXX3NP,0.05177155
CWRH9EXI,0.7932856
NRL3EFQE,0.0688381
F5KJC7AB,0.59505683
JDMZZDRK,0.024747984
KSC7CNKU,0.12571001
7XU8DQ8P,0.061056357
VVKZVEVX,0.051469956
VT77ITEP,0.3554334
AFUFNS7A,0.41008785
N5NV8SVE,0.2135086
DWXNRQZH,0.17389202
ME35UOKG,0.056632757
AJVE5EYR,0.36555377
TK6QFEUH,0.3156097
N4N4TZJC,0.58736056
UWBVX5ML,0.05197029
BMWX3DVG,0.03538704
QWWB7EML,0.83969027
JS6UN27Z,0.79841137
WKWS4MHA,0.07945066
JTHQ4DZT,0.046264213
ZUUWBCIJ,0.26178318
NTY27TXN,0.048009828
FIKC7WVB,0.037498165
JW8NMFMN,0.05127919
VXMEZR8A,0.043835886
TAXJSJMX,0.053177506
EDUQPWE8,0.28458324
WVGT52JW,0.06931191
DYEQ4GSB,0.1553213
27D5NGWG,0.42549273
85PEWAWS,0.044302154
QGXNZ3DA,0.15887848
IWKARDEK,0.10305128
W594QZTL,0.32330117
A6AFXFKJ,0.05130068
FY93U8GR,0.831188
EO62KWIK,0.024157409
3REUP9XG,0.37078077
5BN2EDOU,0.053926468
PASVUZPR,0.055200256
LUFZBN38,0.104121305
UHEUSDMH,0.0748153
KANDUYDA,0.050516274
N8PNSC7J,0.18850948
GHWR6TS5,0.46860445
ZQGAMLOR,0.053140156
UBH5YUN6,0.06326263
MUIULUMH,0.49243253
YPSJ87JF,0.37656134
BTMANEF4,0.3160539
PXTTSUM5,0.9066256
MKJXDNHJ,0.053004052
TGWCTYBZ,0.030863076
JGBQ3FMT,0.22619192
EZL8W4DM,0.63056284
MWMH6YT5,0.10573939
PCNSFK3U,0.24090303
J6CXZFBY,0.084417075
Y68DSXMX,0.082411565
H9FVECBG,0.05133349
2KRM2PHS,0.050875746
VLNM8TYO,0.05068642
I9XSYNKU,0.31502542
HG7SLVA2,0.052452724
I5EPIHBL,0.06862327
ECCRXMXM,0.24192941
YFRTRSCI,0.4863587
LCEBDMBP,0.11607384
BFQUIXB7,0.02413058
ESATOV9L,0.07197437
6KV5CNJZ,0.053224094
DOTCWRZ9,0.024240736
EGCDXHWM,0.18182191
EQKWV6IF,0.06759898
PKRGHIQM,0.05177943
MCGAF6DS,0.03952387
NFDVNQQ5,0.10447469
GYRIAQZH,0.37545595
Z3A3V6FP,0.05149981
7M2IJJBJ,0.83843756
M8RAHFZZ,0.04682761
9EBEWMUB,0.05072093
CNTKGS9W,0.04594896
HHKQ4ZGN,0.1416775
CT6CWR5N,0.053280782
NBZK3QNC,0.022506567
BIHFD4GR,0.13313103
7U4FNY7F,0.2727262
LLMSZ5U8,0.10103373
SXEHK2XP,0.05065892
PGSDEYKT,0.068767756
B4MLPHZP,0.06532213
KNDVSDX7,0.06296549
EHQBZSGF,0.052234232
Y9QVZWR6,0.02866036
KDUAXZYZ,0.05048817
ZEJYUQI5,0.058519196
2EIMFKKE,0.0492866
HQNZHPEJ,0.054364808
DHXVPQNK,0.39544433
E3WRBTLZ,0.050836522
LPNVVSAQ,0.8226805
WSWCKKWJ,0.23142248
QCIU2UEZ,0.06533972
DGAYB4RA,0.45169032
C47PXEH7,0.117903955
IJ2JXCBR,0.18702556
GRZV7TCO,0.20431323
ASP4TM3W,0.052452724
X4JOAPHA,0.058588777
CKINPXYC,0.15514322
BDECBTDT,0.19551566
L5BFAPAH,0.08893468
BXWVEYLI,0.43948987
IHNUMBWU,0.83263105
NK3RKRGE,0.8439014
NVUVJ5XP,0.021108145
EBJMKEQY,0.11383833
JUYHXAHV,0.15450984
I4RZSFMW,0.8292085
PFUSZ9C9,0.05544912
QMEN8CP7,0.062442176
JPDT5AEF,0.06762648
KGYKZKUV,0.060980625
RVLJ25XE,0.79938823
ZJHSNJ4Y,0.032774206
WUH9EUT3,0.07909853
JT6XUBGA,0.23836896
EAZQJBUJ,0.07441735
EPXPIJDB,0.07384181
LZYHHXMV,0.050803278
CRPZ7RQ8,0.043587647
RDKEQMSY,0.7974258
5VC8JJOF,0.09424771
9YSWUXIM,0.27892143
MCXCUD3J,0.056137275
HCJ2EMKT,0.056471407
K9XMSZRZ,0.07919483
8A8FUEEJ,0.05473874
HWSVFQVY,0.064166896
5T5G8S6O,0.05393223
CH72TKXD,0.22940308
9RB7MNBN,0.045585494
FDGFWDHP,0.052884467
2AYHR3JR,0.05600969
D63TY2Z2,0.05665636
VUPVTKAH,0.055170696
7IH8XGVA,0.051181976
USMZGERE,0.12381661
YCCDHKTG,0.27714595
6Y9MUXZS,0.05508839
HJY6Z6VK,0.10006641
8O3OCD6I,0.06720259
S2D3OAZD,0.54976654
RXSYG5KR,0.055400044
RKWQ3SVI,0.053633284
GMJ753WT,0.06163563
49SA5JRN,0.026029453
YTN2MY9E,0.8628171
ZHY8ACMY,0.6437254
EDGHAZHD,0.27353743
6OD7Y5VQ,0.19490804
YAPP57D8,0.20279877
BPH28N4N,0.4886022
8XXIVDYQ,0.057818223
CHDTFBRT,0.16483785
8MMQK7GY,0.14202203
ND99D3WV,0.055690404
FZWIXBAB,0.11286498
5WMGNVWE,0.10231403
EKRJWVYQ,0.2585466
DVZF9SSY,0.05131703
Y9CJRXA9,0.06779813
NN7ZL4TW,0.048852473
MNQV67X4,0.091417044
UQWXQAG7,0.37039074
2TGUDKZK,0.07096056
GZPM8EZS,0.06116329
INUCHNXX,0.024860691
HETZN3GK,0.020694865
7BZQBPDM,0.04983216
596A6H4G,0.067237705
2HMSL5JL,0.5523355
33QBPMMG,0.03594708
WJSNAUZN,0.52819365
JPAJAADB,0.051237788
KFEYQUOV,0.050271366
97DGRIBG,0.057012957
K2MQZHAB,0.4740578
DUVECJHZ,0.20873329
ULF2GWYG,0.06488042
FZK5EWQY,0.29843137
OASP49JJ,0.3088207
4U897QPW,0.890562
ENJL533L,0.67372555
KR6WCR74,0.1939088
CDK9F2MA,0.463572
FZJKHJFR,0.060397632
5YJ97APB,0.4409405
55NJR5RM,0.061739128
MXF8YGED,0.050975513
DNNRI3ZK,0.19311137
Y75Q2U87,0.051542558
7PPO5BD4,0.052724175
X8IS7CCK,0.89419407
JTY6Z6VQ,0.023486033
HCY4BCU3,0.056123164
USYGW2NG,0.40098554
HGVVBTUU,0.029142404
AG8YW387,0.48768458
E3WS3EUA,0.076808184
ZMTEOSYC,0.022154473
TIJJON8Z,0.057522535
HCKQCE7K,0.36318558
CHUAPEHX,0.19359545
CICUFQQ6,0.041311827
CNVIPJNF,0.08905089
S8JSCKP5,0.101000436
CSU9ZOKW,0.87287045
DNWHAQYK,0.8127762
F88EQVFG,0.5586714
SE66YHCU,0.05535544
7BZKS4YS,0.199237
KJZNUQ7M,0.023391895
EY2WNWQ3,0.9808791
LRJCSRFF,0.18013565
GCEYMCAB,0.50406873
4H2WPKGX,0.8532883
ZH2TFVL9,0.21643385
6RXBJEEB,0.99335915
O535BD9J,0.88467836
W9DXFPYG,0.113540694
DVGVFBHO,0.044666078
JPV3DDQS,0.051649354
SBJ8CYTW,0.025686521
GARQIR3S,0.080995284
7BGVGCBE,0.047179237
O5ZQSDPG,0.058667187
FCUX6YDW,0.40196028
YMHXSIP7,0.7645199
TRD2RGBQ,0.12760098
HDXBTZJY,0.024157409
HA5SJCJP,0.8965124
NCV5RR9P,0.11739519
6DJGDDVU,0.03375668
F3YKU25O,0.5356108
UARWZRFU,0.09573102
Q9KTXUYV,0.05321653
UTWYL3KS,0.106859155
ZR7AWVDW,0.8632627
HPMB5CFM,0.05963915
2FBHZW3A,0.84577775
RIAZY9WC,0.070032425
7K2PJ9EQ,0.13661027
CQJ35H7F,0.080508016
5VRFQJFX,0.057421785
ACRLA7LV,0.056711156
VLNI3FEM,0.06984
4ZFOKUJ6,0.049369257
RDHTJW3X,0.10047549
E6Z2LJYQ,0.02723151
BFTDVBP7,0.049909152
UCJWHMWH,0.133741
KJJAXJHR,0.10205576
BWN7XWS5,0.8435919
BEOIG4SQ,0.05602676
VVODFVEN,0.30789697
ZU2SV8NZ,0.0617329
AR7P4SEB,0.082997635
EUVCQO8E,0.05306375
7PZQVCJP,0.0856824
CKWLVGJ8,0.05196963
54QJM4WY,0.02451206
JYVTWUGC,0.053898714
GN8NOU65,0.41454238
HUAXVZAE,0.8704991
AYHCBRFR,0.02847442
AVN4ENUW,0.04978731
FEKX2VZW,0.053872667
B2VAX8VD,0.20522727
NP3GU7ZQ,0.060578667
FCNYXIUF,0.29036397
H4A6RKW9,0.07500932
2OZNCALB,0.07327394
FZ4LJU53,0.023972843
8N2UQUVK,0.033872355
KZDVAHCA,0.0972751
23HPNGTO,0.052551486
BWPDPIZR,0.051671114
WJZASMLU,0.38573158
9PCXD2UN,0.054263514
IG6B7T6K,0.064569
8NZN6EFZ,0.040785633
QVT4GMOX,0.05700875
NEPVV6DE,0.050438054
SRVEATLH,0.39782003
JTHTCEXL,0.048189618
ZB9HJVHX,0.023515122
GNMVLD94,0.05538839
EJ9ZSKZF,0.05548747
UBN9B5SW,0.3246063
B7R8DFXW,0.5003339
6UMUBIW3,0.05707368
D5NRAJXA,0.06266481
GJWSW8VV,0.21290894
VHXKXERK,0.049660876
28ADGRSX,0.20715508
WS9SWJAU,0.050633997
IGP3WQY4,0.03453064
FEWDSYYQ,0.04974542
M6M4TQYW,0.047030248
MUBMUNWO,0.11826427
HODUJVTU,0.31303442
PJQRA8LE,0.34963512
ZEU9OCHV,0.16287294
NMMKF246,0.8597625
KNTTJMKS,0.07387561
4NMEL84Q,0.058200963
NWH4R8KN,0.059773356
BIVRNGKP,0.046024125
PYFGMQW4,0.050166138
MVYXCSKB,0.471921
7ZV38CMM,0.33673275
4DXVH6V4,0.8640898
U7RLIITN,0.12619042
ONJBIAG8,0.9110058
9YGSEEEQ,0.034572344
FFVLA7GK,0.061582915
7CM4TGKF,0.55117667
N7EWHDYW,0.048348278
TFPBOAY7,0.8333397
GOOVE2VS,0.054658044
B8ZDBAH4,0.054458145
9DFR67KJ,0.036633816
F8SYVVJP,0.2769928
B6RMWTN7,0.25629666
JGEQ8IWE,0.022791004
TJEP3C9S,0.10306127
NNXNFEVA,0.04706196
PTCLCDKR,0.05383926
WPSWJH97,0.84939635
TJPYTJDQ,0.05150907
GT68OJA2,0.32021478
PG7DWLSW,0.5344157
QKVKMHXE,0.03932282
DPSJZBV7,0.48973373
7ABWCQ4V,0.024550976
DKZTEFFX,0.051072534
TIKQCGLI,0.38908583
M7WO3JUA,0.055640645
SFPBN89R,0.053834256
HIASN5D2,0.14154899
QVVVWY6Z,0.17856155
TV9EMB7O,0.5819931
KZ2MUWRM,0.051611703
4WEUSSCX,0.883289
RUOYGDIZ,0.04755835
LPMVURJI,0.17819357
UPSYV8CS,0.8429574
9W7MN3VZ,0.9293828
LZQUHLPC,0.03399425
KQFTBLGU,0.05246378
VQZJKA6J,0.17923275
VM4N3QTP,0.9163253
35CMCXQ6,0.053889025
KUS9F4KW,0.8538414
GUMZKBQY,0.33412048
5NHPSUFK,0.052610584
ZNQCMZDG,0.420868
R78MUXIW,0.43386176
IJTBCAAA,0.07320374
CHGJRCWI,0.30141324
GVBGHUHH,0.050851967
KMAHD5UT,0.4427983
PZTSUBEA,0.8401103
ZH5PCAZN,0.05177155
ABCIXJ7L,0.05127919
HJAMS6L2,0.1792172
KVD6S7GF,0.36585113
BJNHGWJN,0.48658004
NG7MR5EW,0.9945128
LNTWZAAV,0.84590685
JWZPMIPK,0.36297196
HEAP92EF,0.051924516
GV3A7MVB,0.64062476
9PNUSHPB,0.4990425
GC5MYFZU,0.30260497
8YQSRNPQ,0.116999455
UNOHX8SY,0.87945604
OE9PNTY4,0.3685062
EHNQ7G6M,0.05364575
CV4NKQHP,0.4943445
5BO3JWEZ,0.06116329
YXP2AGUB,0.8038208
IPFXADZ6,0.09671402
MV4TQWHL,0.052085277
CPNRENQ3,0.0574162
3KPCBQFW,0.05119791
